track,h,search,queue,algo,domain,cov
ipc2011,cg1,lazy,FIFO,hw,woodworking,1
ipc2011,cg1,lazy,FIFO,hw,barman,0
ipc2011,cg1,lazy,FIFO,hw,parcprinter,20
ipc2011,cg1,lazy,FIFO,hw,parking,19
ipc2011,cg1,lazy,FIFO,hw,floortile,0
ipc2011,cg1,lazy,FIFO,hw,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hw,sokoban,15
ipc2011,cg1,lazy,FIFO,hw,openstacks,16
ipc2011,ff1,lazy,FIFO,hw,nomystery,7
ipc2011,ff1,lazy,FIFO,hw,tidybot,16
ipc2011,ff1,lazy,FIFO,hw,pegsol,20
ipc2011,ff1,lazy,FIFO,hw,visitall,4
ipc2011,ff1,lazy,FIFO,hw,transport,0
ipc2011,ff1,lazy,FIFO,hw,elevators,16
ipc2011,ff1,lazy,FIFO,hw,woodworking,12
ipc2011,ff1,lazy,FIFO,hw,barman,8
ipc2011,ff1,lazy,FIFO,hw,parcprinter,18
ipc2011,ff1,lazy,FIFO,hw,parking,5
ipc2011,ff1,lazy,FIFO,hw,floortile,4
ipc2011,ff1,lazy,FIFO,hw,scanalyzer,16
ipc2011,ff1,lazy,FIFO,hw,sokoban,19
ipc2011,ff1,lazy,FIFO,hw,openstacks,20
ipc2014,cg1,lazy,FIFO,hw,barman,0
ipc2014,cg1,lazy,FIFO,hw,citycar,3
ipc2014,cg1,lazy,FIFO,hw,parking,7
ipc2014,cg1,lazy,FIFO,hw,childsnack,0
ipc2014,cg1,lazy,FIFO,hw,floortile,0
ipc2014,cg1,lazy,FIFO,hw,tetris,20
ipc2014,cg1,lazy,FIFO,hw,cavediving,7
ipc2014,cg1,lazy,FIFO,hw,transport,4
ipc2014,cg1,lazy,FIFO,hw,thoughtful,5
ipc2014,cg1,lazy,FIFO,hw,maintenance,0
ipc2014,cg1,lazy,FIFO,hw,openstacks,10
ipc2014,cg1,lazy,FIFO,hw,hiking,16
ipc2014,cg1,lazy,FIFO,hw,visitall,0
ipc2014,cg1,lazy,FIFO,hw,ged,0
ipc2014,ff1,lazy,FIFO,hw,barman,0
ipc2014,ff1,lazy,FIFO,hw,citycar,0
ipc2014,ff1,lazy,FIFO,hw,parking,1
ipc2014,ff1,lazy,FIFO,hw,childsnack,0
ipc2014,ff1,lazy,FIFO,hw,floortile,2
ipc2014,ff1,lazy,FIFO,hw,tetris,8
ipc2014,ff1,lazy,FIFO,hw,cavediving,6
ipc2014,ff1,lazy,FIFO,hw,transport,0
ipc2014,ff1,lazy,FIFO,hw,thoughtful,7
ipc2014,ff1,lazy,FIFO,hw,maintenance,0
ipc2014,ff1,lazy,FIFO,hw,openstacks,20
ipc2014,ff1,lazy,FIFO,hw,hiking,20
ipc2014,ff1,lazy,FIFO,hw,visitall,0
ipc2014,ff1,lazy,FIFO,hw,ged,20
ipc2014,ff1,lazy,FIFO,hw,barman,0
ipc2014,ff1,lazy,FIFO,hw,citycar,0
ipc2014,ff1,lazy,FIFO,hw,parking,2
ipc2014,ff1,lazy,FIFO,hw,childsnack,0
ipc2014,ff1,lazy,FIFO,hw,floortile,2
ipc2014,ff1,lazy,FIFO,hw,tetris,8
ipc2014,ff1,lazy,FIFO,hw,cavediving,6
ipc2014,ff1,lazy,FIFO,hw,transport,0
ipc2014,ff1,lazy,FIFO,hw,thoughtful,7
ipc2014,ff1,lazy,FIFO,hw,maintenance,0
ipc2014,ff1,lazy,FIFO,hw,openstacks,20
ipc2014,ff1,lazy,FIFO,hw,hiking,20
ipc2014,ff1,lazy,FIFO,hw,visitall,0
ipc2014,ff1,lazy,FIFO,hw,ged,20
ipc2011,ff1,lazy,FIFO,hw,nomystery,7
ipc2011,ff1,lazy,FIFO,hw,tidybot,16
ipc2011,ff1,lazy,FIFO,hw,pegsol,20
ipc2011,ff1,lazy,FIFO,hw,visitall,4
ipc2011,ff1,lazy,FIFO,hw,transport,0
ipc2011,ff1,lazy,FIFO,hw,elevators,16
ipc2011,ff1,lazy,FIFO,hw,woodworking,12
ipc2011,ff1,lazy,FIFO,hw,barman,8
ipc2011,ff1,lazy,FIFO,hw,parcprinter,18
ipc2011,ff1,lazy,FIFO,hw,parking,6
ipc2011,ff1,lazy,FIFO,hw,floortile,4
ipc2011,ff1,lazy,FIFO,hw,scanalyzer,16
ipc2011,ff1,lazy,FIFO,hw,sokoban,19
ipc2011,ff1,lazy,FIFO,hw,openstacks,20
ipc2011,ff1,lazy,FIFO,hw,nomystery,7
ipc2011,ff1,lazy,FIFO,hw,tidybot,16
ipc2011,ff1,lazy,FIFO,hw,pegsol,20
ipc2011,ff1,lazy,FIFO,hw,visitall,4
ipc2011,ff1,lazy,FIFO,hw,transport,0
ipc2011,ff1,lazy,FIFO,hw,elevators,16
ipc2011,ff1,lazy,FIFO,hw,woodworking,12
ipc2011,ff1,lazy,FIFO,hw,barman,8
ipc2011,ff1,lazy,FIFO,hw,parcprinter,18
ipc2011,ff1,lazy,FIFO,hw,parking,6
ipc2011,ff1,lazy,FIFO,hw,floortile,4
ipc2011,ff1,lazy,FIFO,hw,scanalyzer,16
ipc2011,ff1,lazy,FIFO,hw,sokoban,19
ipc2011,ff1,lazy,FIFO,hw,openstacks,20
ipc2011,cg1,lazy,FIFO,hw,nomystery,5
ipc2011,cg1,lazy,FIFO,hw,tidybot,14
ipc2011,cg1,lazy,FIFO,hw,pegsol,20
ipc2011,cg1,lazy,FIFO,hw,visitall,3
ipc2011,cg1,lazy,FIFO,hw,transport,9
ipc2011,cg1,lazy,FIFO,hw,elevators,8
ipc2011,cg1,lazy,FIFO,hw,woodworking,1
ipc2011,cg1,lazy,FIFO,hw,barman,0
ipc2011,cg1,lazy,FIFO,hw,parcprinter,20
ipc2011,cg1,lazy,FIFO,hw,parking,18
ipc2011,cg1,lazy,FIFO,hw,floortile,0
ipc2011,cg1,lazy,FIFO,hw,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hw,sokoban,15
ipc2011,cg1,lazy,FIFO,hw,openstacks,16
ipc2014,ff1,lazy,FIFO,hw,barman,0
ipc2014,ff1,lazy,FIFO,hw,citycar,0
ipc2014,ff1,lazy,FIFO,hw,parking,2
ipc2014,ff1,lazy,FIFO,hw,childsnack,0
ipc2014,ff1,lazy,FIFO,hw,floortile,2
ipc2014,ff1,lazy,FIFO,hw,tetris,8
ipc2014,ff1,lazy,FIFO,hw,cavediving,6
ipc2014,ff1,lazy,FIFO,hw,transport,0
ipc2014,ff1,lazy,FIFO,hw,thoughtful,7
ipc2014,ff1,lazy,FIFO,hw,maintenance,0
ipc2014,ff1,lazy,FIFO,hw,openstacks,20
ipc2014,ff1,lazy,FIFO,hw,hiking,20
ipc2014,ff1,lazy,FIFO,hw,visitall,0
ipc2014,ff1,lazy,FIFO,hw,ged,20
ipc2014,cg1,lazy,FIFO,hw,barman,0
ipc2014,cg1,lazy,FIFO,hw,citycar,3
ipc2014,cg1,lazy,FIFO,hw,parking,7
ipc2014,cg1,lazy,FIFO,hw,childsnack,0
ipc2014,cg1,lazy,FIFO,hw,floortile,0
ipc2014,cg1,lazy,FIFO,hw,tetris,20
ipc2014,cg1,lazy,FIFO,hw,cavediving,7
ipc2014,cg1,lazy,FIFO,hw,transport,4
ipc2014,cg1,lazy,FIFO,hw,thoughtful,5
ipc2014,cg1,lazy,FIFO,hw,maintenance,0
ipc2014,cg1,lazy,FIFO,hw,openstacks,9
ipc2014,cg1,lazy,FIFO,hw,hiking,16
ipc2014,cg1,lazy,FIFO,hw,visitall,0
ipc2014,cg1,lazy,FIFO,hw,ged,0
ipc2014,cg1,lazy,FIFO,hw,barman,0
ipc2014,cg1,lazy,FIFO,hw,citycar,3
ipc2014,cg1,lazy,FIFO,hw,parking,7
ipc2014,cg1,lazy,FIFO,hw,childsnack,0
ipc2014,cg1,lazy,FIFO,hw,floortile,0
ipc2014,cg1,lazy,FIFO,hw,tetris,20
ipc2014,cg1,lazy,FIFO,hw,cavediving,7
ipc2014,cg1,lazy,FIFO,hw,transport,4
ipc2014,cg1,lazy,FIFO,hw,thoughtful,5
ipc2014,cg1,lazy,FIFO,hw,maintenance,0
ipc2014,cg1,lazy,FIFO,hw,openstacks,9
ipc2014,cg1,lazy,FIFO,hw,hiking,16
ipc2014,cg1,lazy,FIFO,hw,visitall,0
ipc2014,cg1,lazy,FIFO,hw,ged,0
ipc2011,cg1,lazy,FIFO,hw,nomystery,5
ipc2011,cg1,lazy,FIFO,hw,tidybot,14
ipc2011,cg1,lazy,FIFO,hw,pegsol,20
ipc2011,cg1,lazy,FIFO,hw,visitall,3
ipc2011,cg1,lazy,FIFO,hw,transport,10
ipc2011,cg1,lazy,FIFO,hw,elevators,8
ipc2011,cg1,lazy,FIFO,hw,woodworking,1
ipc2011,cg1,lazy,FIFO,hw,barman,0
ipc2011,cg1,lazy,FIFO,hw,parcprinter,20
ipc2011,cg1,lazy,FIFO,hw,parking,19
ipc2011,cg1,lazy,FIFO,hw,floortile,0
ipc2011,cg1,lazy,FIFO,hw,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hw,sokoban,15
ipc2011,cg1,lazy,FIFO,hw,openstacks,16
ipc2011,cg1,lazy,FIFO,hw,nomystery,5
ipc2011,cg1,lazy,FIFO,hw,tidybot,14
ipc2011,cg1,lazy,FIFO,hw,pegsol,20
ipc2011,cg1,lazy,FIFO,hw,visitall,3
ipc2011,cg1,lazy,FIFO,hw,transport,9
ipc2011,cg1,lazy,FIFO,hw,elevators,8
ipc2011,cg1,lazy,FIFO,hw,woodworking,1
ipc2011,cg1,lazy,FIFO,hw,barman,0
ipc2011,cg1,lazy,FIFO,hw,parcprinter,20
ipc2011,cg1,lazy,FIFO,hw,parking,18
ipc2011,cg1,lazy,FIFO,hw,floortile,0
ipc2011,cg1,lazy,FIFO,hw,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hw,sokoban,15
ipc2011,cg1,lazy,FIFO,hw,openstacks,16
ipc2011,ff1,lazy,FIFO,hW,nomystery,9
ipc2011,ff1,lazy,FIFO,hW,tidybot,16
ipc2011,ff1,lazy,FIFO,hW,pegsol,20
ipc2011,ff1,lazy,FIFO,hW,visitall,7
ipc2011,ff1,lazy,FIFO,hW,transport,0
ipc2011,ff1,lazy,FIFO,hW,elevators,15
ipc2011,ff1,lazy,FIFO,hW,woodworking,11
ipc2011,ff1,lazy,FIFO,hW,barman,17
ipc2011,ff1,lazy,FIFO,hW,parcprinter,20
ipc2011,ff1,lazy,FIFO,hW,parking,11
ipc2011,ff1,lazy,FIFO,hW,floortile,6
ipc2011,ff1,lazy,FIFO,hW,scanalyzer,19
ipc2011,ff1,lazy,FIFO,hW,sokoban,19
ipc2011,ff1,lazy,FIFO,hW,openstacks,20
ipc2014,ff1,lazy,FIFO,hW,barman,12
ipc2014,ff1,lazy,FIFO,hW,citycar,1
ipc2014,ff1,lazy,FIFO,hW,parking,3
ipc2014,ff1,lazy,FIFO,hW,childsnack,0
ipc2014,ff1,lazy,FIFO,hW,floortile,2
ipc2014,ff1,lazy,FIFO,hW,tetris,3
ipc2014,ff1,lazy,FIFO,hW,cavediving,7
ipc2014,ff1,lazy,FIFO,hW,transport,0
ipc2014,ff1,lazy,FIFO,hW,thoughtful,9
ipc2014,ff1,lazy,FIFO,hW,maintenance,5
ipc2014,ff1,lazy,FIFO,hW,openstacks,18
ipc2014,ff1,lazy,FIFO,hW,hiking,20
ipc2014,ff1,lazy,FIFO,hW,visitall,0
ipc2014,ff1,lazy,FIFO,hW,ged,7
ipc2014,ff1,lazy,FIFO,hW,barman,12
ipc2014,ff1,lazy,FIFO,hW,citycar,1
ipc2014,ff1,lazy,FIFO,hW,parking,2
ipc2014,ff1,lazy,FIFO,hW,childsnack,0
ipc2014,ff1,lazy,FIFO,hW,floortile,2
ipc2014,ff1,lazy,FIFO,hW,tetris,3
ipc2014,ff1,lazy,FIFO,hW,cavediving,7
ipc2014,ff1,lazy,FIFO,hW,transport,0
ipc2014,ff1,lazy,FIFO,hW,thoughtful,10
ipc2014,ff1,lazy,FIFO,hW,maintenance,4
ipc2014,ff1,lazy,FIFO,hW,openstacks,18
ipc2014,ff1,lazy,FIFO,hW,hiking,20
ipc2014,ff1,lazy,FIFO,hW,visitall,0
ipc2014,ff1,lazy,FIFO,hW,ged,7
ipc2014,cg1,lazy,FIFO,hW,barman,0
ipc2014,cg1,lazy,FIFO,hW,citycar,4
ipc2014,cg1,lazy,FIFO,hW,parking,5
ipc2014,cg1,lazy,FIFO,hW,childsnack,0
ipc2014,cg1,lazy,FIFO,hW,floortile,2
ipc2014,cg1,lazy,FIFO,hW,tetris,11
ipc2014,cg1,lazy,FIFO,hW,cavediving,8
ipc2014,cg1,lazy,FIFO,hW,transport,5
ipc2014,cg1,lazy,FIFO,hW,thoughtful,5
ipc2014,cg1,lazy,FIFO,hW,maintenance,1
ipc2014,cg1,lazy,FIFO,hW,openstacks,8
ipc2014,cg1,lazy,FIFO,hW,hiking,19
ipc2014,cg1,lazy,FIFO,hW,visitall,0
ipc2014,cg1,lazy,FIFO,hW,ged,7
ipc2011,ff1,lazy,FIFO,hW,nomystery,8
ipc2011,ff1,lazy,FIFO,hW,tidybot,14
ipc2011,ff1,lazy,FIFO,hW,pegsol,20
ipc2011,ff1,lazy,FIFO,hW,visitall,8
ipc2011,ff1,lazy,FIFO,hW,transport,0
ipc2011,ff1,lazy,FIFO,hW,elevators,16
ipc2011,ff1,lazy,FIFO,hW,woodworking,12
ipc2011,ff1,lazy,FIFO,hW,barman,18
ipc2011,ff1,lazy,FIFO,hW,parcprinter,18
ipc2011,ff1,lazy,FIFO,hW,parking,9
ipc2011,ff1,lazy,FIFO,hW,floortile,6
ipc2011,ff1,lazy,FIFO,hW,scanalyzer,19
ipc2011,ff1,lazy,FIFO,hW,sokoban,19
ipc2011,ff1,lazy,FIFO,hW,openstacks,20
ipc2011,cg1,lazy,FIFO,hW,nomystery,7
ipc2011,cg1,lazy,FIFO,hW,tidybot,15
ipc2011,cg1,lazy,FIFO,hW,pegsol,20
ipc2011,cg1,lazy,FIFO,hW,visitall,5
ipc2011,cg1,lazy,FIFO,hW,transport,10
ipc2011,cg1,lazy,FIFO,hW,elevators,9
ipc2011,cg1,lazy,FIFO,hW,woodworking,3
ipc2011,cg1,lazy,FIFO,hW,barman,0
ipc2011,cg1,lazy,FIFO,hW,parcprinter,18
ipc2011,cg1,lazy,FIFO,hW,parking,18
ipc2011,cg1,lazy,FIFO,hW,floortile,2
ipc2011,cg1,lazy,FIFO,hW,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hW,sokoban,16
ipc2011,cg1,lazy,FIFO,hW,openstacks,16
ipc2014,cg1,lazy,FIFO,hW,barman,0
ipc2014,cg1,lazy,FIFO,hW,citycar,2
ipc2014,cg1,lazy,FIFO,hW,parking,4
ipc2014,cg1,lazy,FIFO,hW,childsnack,0
ipc2014,cg1,lazy,FIFO,hW,floortile,2
ipc2014,cg1,lazy,FIFO,hW,tetris,11
ipc2014,cg1,lazy,FIFO,hW,cavediving,7
ipc2014,cg1,lazy,FIFO,hW,transport,5
ipc2014,cg1,lazy,FIFO,hW,thoughtful,5
ipc2014,cg1,lazy,FIFO,hW,maintenance,0
ipc2014,cg1,lazy,FIFO,hW,openstacks,8
ipc2014,cg1,lazy,FIFO,hW,hiking,19
ipc2014,cg1,lazy,FIFO,hW,visitall,0
ipc2014,cg1,lazy,FIFO,hW,ged,8
ipc2014,cg1,lazy,FIFO,hW,barman,0
ipc2014,cg1,lazy,FIFO,hW,citycar,2
ipc2014,cg1,lazy,FIFO,hW,parking,5
ipc2014,cg1,lazy,FIFO,hW,childsnack,0
ipc2014,cg1,lazy,FIFO,hW,floortile,2
ipc2014,cg1,lazy,FIFO,hW,tetris,12
ipc2014,cg1,lazy,FIFO,hW,cavediving,7
ipc2014,cg1,lazy,FIFO,hW,transport,4
ipc2014,cg1,lazy,FIFO,hW,thoughtful,5
ipc2014,cg1,lazy,FIFO,hW,maintenance,1
ipc2014,cg1,lazy,FIFO,hW,openstacks,10
ipc2014,cg1,lazy,FIFO,hW,hiking,20
ipc2014,cg1,lazy,FIFO,hW,visitall,0
ipc2014,cg1,lazy,FIFO,hW,ged,6
ipc2011,cg1,lazy,FIFO,hW,nomystery,7
ipc2011,cg1,lazy,FIFO,hW,tidybot,18
ipc2011,cg1,lazy,FIFO,hW,pegsol,20
ipc2011,cg1,lazy,FIFO,hW,visitall,5
ipc2011,cg1,lazy,FIFO,hW,transport,10
ipc2011,cg1,lazy,FIFO,hW,elevators,8
ipc2011,cg1,lazy,FIFO,hW,woodworking,2
ipc2011,cg1,lazy,FIFO,hW,barman,0
ipc2011,cg1,lazy,FIFO,hW,parcprinter,16
ipc2011,cg1,lazy,FIFO,hW,parking,16
ipc2011,cg1,lazy,FIFO,hW,floortile,2
ipc2011,cg1,lazy,FIFO,hW,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hW,sokoban,16
ipc2011,cg1,lazy,FIFO,hW,openstacks,16
ipc2014,ff1,lazy,FIFO,hW,barman,9
ipc2014,ff1,lazy,FIFO,hW,citycar,1
ipc2014,ff1,lazy,FIFO,hW,parking,3
ipc2014,ff1,lazy,FIFO,hW,childsnack,0
ipc2014,ff1,lazy,FIFO,hW,floortile,2
ipc2014,ff1,lazy,FIFO,hW,tetris,1
ipc2014,ff1,lazy,FIFO,hW,cavediving,8
ipc2014,ff1,lazy,FIFO,hW,transport,0
ipc2014,ff1,lazy,FIFO,hW,thoughtful,12
ipc2014,ff1,lazy,FIFO,hW,maintenance,5
ipc2014,ff1,lazy,FIFO,hW,openstacks,18
ipc2014,ff1,lazy,FIFO,hW,hiking,20
ipc2014,ff1,lazy,FIFO,hW,visitall,0
ipc2014,ff1,lazy,FIFO,hW,ged,6
ipc2011,ff1,lazy,FIFO,hW,nomystery,11
ipc2011,ff1,lazy,FIFO,hW,tidybot,18
ipc2011,ff1,lazy,FIFO,hW,pegsol,20
ipc2011,ff1,lazy,FIFO,hW,visitall,6
ipc2011,ff1,lazy,FIFO,hW,transport,0
ipc2011,ff1,lazy,FIFO,hW,elevators,16
ipc2011,ff1,lazy,FIFO,hW,woodworking,12
ipc2011,ff1,lazy,FIFO,hW,barman,16
ipc2011,ff1,lazy,FIFO,hW,parcprinter,17
ipc2011,ff1,lazy,FIFO,hW,parking,9
ipc2011,ff1,lazy,FIFO,hW,floortile,7
ipc2011,ff1,lazy,FIFO,hW,scanalyzer,20
ipc2011,ff1,lazy,FIFO,hW,sokoban,19
ipc2011,ff1,lazy,FIFO,hW,openstacks,20
ipc2011,cg1,lazy,FIFO,hW,nomystery,8
ipc2011,cg1,lazy,FIFO,hW,tidybot,16
ipc2011,cg1,lazy,FIFO,hW,pegsol,20
ipc2011,cg1,lazy,FIFO,hW,visitall,6
ipc2011,cg1,lazy,FIFO,hW,transport,11
ipc2011,cg1,lazy,FIFO,hW,elevators,8
ipc2011,cg1,lazy,FIFO,hW,woodworking,2
ipc2011,cg1,lazy,FIFO,hW,barman,0
ipc2011,cg1,lazy,FIFO,hW,parcprinter,16
ipc2011,cg1,lazy,FIFO,hW,parking,16
ipc2011,cg1,lazy,FIFO,hW,floortile,2
ipc2011,cg1,lazy,FIFO,hW,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hW,sokoban,16
ipc2011,cg1,lazy,FIFO,hW,openstacks,16
ipc2011,ff1,lazy,FIFO,hW,nomystery,9
ipc2011,ff1,lazy,FIFO,hW,tidybot,17
ipc2011,ff1,lazy,FIFO,hW,pegsol,20
ipc2011,ff1,lazy,FIFO,hW,visitall,6
ipc2011,ff1,lazy,FIFO,hW,transport,0
ipc2011,ff1,lazy,FIFO,hW,elevators,17
ipc2011,ff1,lazy,FIFO,hW,woodworking,13
ipc2011,ff1,lazy,FIFO,hW,barman,17
ipc2011,ff1,lazy,FIFO,hW,parcprinter,19
ipc2011,ff1,lazy,FIFO,hW,parking,10
ipc2011,ff1,lazy,FIFO,hW,floortile,7
ipc2011,ff1,lazy,FIFO,hW,scanalyzer,18
ipc2011,ff1,lazy,FIFO,hW,sokoban,19
ipc2011,ff1,lazy,FIFO,hW,openstacks,20
ipc2011,cg1,lazy,FIFO,hW,nomystery,7
ipc2011,cg1,lazy,FIFO,hW,tidybot,17
ipc2011,cg1,lazy,FIFO,hW,pegsol,20
ipc2011,cg1,lazy,FIFO,hW,visitall,6
ipc2011,cg1,lazy,FIFO,hW,transport,10
ipc2011,cg1,lazy,FIFO,hW,elevators,8
ipc2011,cg1,lazy,FIFO,hW,woodworking,3
ipc2011,cg1,lazy,FIFO,hW,barman,0
ipc2011,cg1,lazy,FIFO,hW,parcprinter,16
ipc2011,cg1,lazy,FIFO,hW,parking,15
ipc2011,cg1,lazy,FIFO,hW,floortile,2
ipc2011,cg1,lazy,FIFO,hW,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hW,sokoban,16
ipc2011,cg1,lazy,FIFO,hW,openstacks,16
ipc2014,ff1,lazy,FIFO,hW,barman,11
ipc2014,ff1,lazy,FIFO,hW,citycar,2
ipc2014,ff1,lazy,FIFO,hW,parking,3
ipc2014,ff1,lazy,FIFO,hW,childsnack,0
ipc2014,ff1,lazy,FIFO,hW,floortile,2
ipc2014,ff1,lazy,FIFO,hW,tetris,3
ipc2014,ff1,lazy,FIFO,hW,cavediving,7
ipc2014,ff1,lazy,FIFO,hW,transport,0
ipc2014,ff1,lazy,FIFO,hW,thoughtful,10
ipc2014,ff1,lazy,FIFO,hW,maintenance,5
ipc2014,ff1,lazy,FIFO,hW,openstacks,18
ipc2014,ff1,lazy,FIFO,hW,hiking,20
ipc2014,ff1,lazy,FIFO,hW,visitall,0
ipc2014,ff1,lazy,FIFO,hW,ged,6
ipc2014,cg1,lazy,FIFO,hW,barman,0
ipc2014,cg1,lazy,FIFO,hW,citycar,2
ipc2014,cg1,lazy,FIFO,hW,parking,3
ipc2014,cg1,lazy,FIFO,hW,childsnack,0
ipc2014,cg1,lazy,FIFO,hW,floortile,2
ipc2014,cg1,lazy,FIFO,hW,tetris,12
ipc2014,cg1,lazy,FIFO,hW,cavediving,7
ipc2014,cg1,lazy,FIFO,hW,transport,4
ipc2014,cg1,lazy,FIFO,hW,thoughtful,5
ipc2014,cg1,lazy,FIFO,hW,maintenance,1
ipc2014,cg1,lazy,FIFO,hW,openstacks,10
ipc2014,cg1,lazy,FIFO,hW,hiking,20
ipc2014,cg1,lazy,FIFO,hW,visitall,0
ipc2014,cg1,lazy,FIFO,hW,ged,8
ipc2011,cg1,lazy,FIFO,hT,nomystery,7
ipc2011,cg1,lazy,FIFO,hT,tidybot,16
ipc2011,cg1,lazy,FIFO,hT,pegsol,19
ipc2011,cg1,lazy,FIFO,hT,visitall,5
ipc2011,cg1,lazy,FIFO,hT,transport,8
ipc2011,cg1,lazy,FIFO,hT,elevators,8
ipc2011,cg1,lazy,FIFO,hT,woodworking,3
ipc2011,cg1,lazy,FIFO,hT,barman,0
ipc2011,cg1,lazy,FIFO,hT,parcprinter,20
ipc2011,cg1,lazy,FIFO,hT,parking,9
ipc2011,cg1,lazy,FIFO,hT,floortile,2
ipc2011,cg1,lazy,FIFO,hT,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hT,sokoban,17
ipc2011,cg1,lazy,FIFO,hT,openstacks,16
ipc2014,ff1,lazy,FIFO,hT,barman,0
ipc2014,ff1,lazy,FIFO,hT,citycar,1
ipc2014,ff1,lazy,FIFO,hT,parking,4
ipc2014,ff1,lazy,FIFO,hT,childsnack,0
ipc2014,ff1,lazy,FIFO,hT,floortile,2
ipc2014,ff1,lazy,FIFO,hT,tetris,1
ipc2014,ff1,lazy,FIFO,hT,cavediving,7
ipc2014,ff1,lazy,FIFO,hT,transport,0
ipc2014,ff1,lazy,FIFO,hT,thoughtful,11
ipc2014,ff1,lazy,FIFO,hT,maintenance,6
ipc2014,ff1,lazy,FIFO,hT,openstacks,19
ipc2014,ff1,lazy,FIFO,hT,hiking,20
ipc2014,ff1,lazy,FIFO,hT,visitall,0
ipc2014,ff1,lazy,FIFO,hT,ged,17
ipc2011,cg1,lazy,FIFO,hT,nomystery,7
ipc2011,cg1,lazy,FIFO,hT,tidybot,15
ipc2011,cg1,lazy,FIFO,hT,pegsol,20
ipc2011,cg1,lazy,FIFO,hT,visitall,5
ipc2011,cg1,lazy,FIFO,hT,transport,9
ipc2011,cg1,lazy,FIFO,hT,elevators,8
ipc2011,cg1,lazy,FIFO,hT,woodworking,6
ipc2011,cg1,lazy,FIFO,hT,barman,0
ipc2011,cg1,lazy,FIFO,hT,parcprinter,19
ipc2011,cg1,lazy,FIFO,hT,parking,10
ipc2011,cg1,lazy,FIFO,hT,floortile,2
ipc2011,cg1,lazy,FIFO,hT,scanalyzer,19
ipc2011,cg1,lazy,FIFO,hT,sokoban,17
ipc2011,cg1,lazy,FIFO,hT,openstacks,16
ipc2014,ff1,lazy,FIFO,hT,barman,0
ipc2014,ff1,lazy,FIFO,hT,citycar,2
ipc2014,ff1,lazy,FIFO,hT,parking,2
ipc2014,ff1,lazy,FIFO,hT,childsnack,0
ipc2014,ff1,lazy,FIFO,hT,floortile,2
ipc2014,ff1,lazy,FIFO,hT,tetris,1
ipc2014,ff1,lazy,FIFO,hT,cavediving,7
ipc2014,ff1,lazy,FIFO,hT,transport,0
ipc2014,ff1,lazy,FIFO,hT,thoughtful,11
ipc2014,ff1,lazy,FIFO,hT,maintenance,8
ipc2014,ff1,lazy,FIFO,hT,openstacks,18
ipc2014,ff1,lazy,FIFO,hT,hiking,20
ipc2014,ff1,lazy,FIFO,hT,visitall,0
ipc2014,ff1,lazy,FIFO,hT,ged,14
ipc2014,cg1,lazy,FIFO,hT,barman,0
ipc2014,cg1,lazy,FIFO,hT,citycar,0
ipc2014,cg1,lazy,FIFO,hT,parking,0
ipc2014,cg1,lazy,FIFO,hT,childsnack,0
ipc2014,cg1,lazy,FIFO,hT,floortile,2
ipc2014,cg1,lazy,FIFO,hT,tetris,11
ipc2014,cg1,lazy,FIFO,hT,cavediving,7
ipc2014,cg1,lazy,FIFO,hT,transport,4
ipc2014,cg1,lazy,FIFO,hT,thoughtful,5
ipc2014,cg1,lazy,FIFO,hT,maintenance,1
ipc2014,cg1,lazy,FIFO,hT,openstacks,8
ipc2014,cg1,lazy,FIFO,hT,hiking,19
ipc2014,cg1,lazy,FIFO,hT,visitall,0
ipc2014,cg1,lazy,FIFO,hT,ged,7
ipc2011,ff1,lazy,FIFO,hT,nomystery,8
ipc2011,ff1,lazy,FIFO,hT,tidybot,15
ipc2011,ff1,lazy,FIFO,hT,pegsol,20
ipc2011,ff1,lazy,FIFO,hT,visitall,7
ipc2011,ff1,lazy,FIFO,hT,transport,0
ipc2011,ff1,lazy,FIFO,hT,elevators,16
ipc2011,ff1,lazy,FIFO,hT,woodworking,12
ipc2011,ff1,lazy,FIFO,hT,barman,9
ipc2011,ff1,lazy,FIFO,hT,parcprinter,19
ipc2011,ff1,lazy,FIFO,hT,parking,9
ipc2011,ff1,lazy,FIFO,hT,floortile,8
ipc2011,ff1,lazy,FIFO,hT,scanalyzer,19
ipc2011,ff1,lazy,FIFO,hT,sokoban,18
ipc2011,ff1,lazy,FIFO,hT,openstacks,20
ipc2014,cg1,lazy,FIFO,hT,barman,0
ipc2014,cg1,lazy,FIFO,hT,citycar,1
ipc2014,cg1,lazy,FIFO,hT,parking,0
ipc2014,cg1,lazy,FIFO,hT,childsnack,0
ipc2014,cg1,lazy,FIFO,hT,floortile,2
ipc2014,cg1,lazy,FIFO,hT,tetris,12
ipc2014,cg1,lazy,FIFO,hT,cavediving,7
ipc2014,cg1,lazy,FIFO,hT,transport,3
ipc2014,cg1,lazy,FIFO,hT,thoughtful,5
